@RELATION snore_sound/model/svmSM
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {snore,not_snore}

@DATA
0.183508,0.018434,3.101191,0.300835,0.277739,1.380198,0.005273,0.335568,-24.448717,1.563385,-0.170761,-0.182856,-0.229826,0.056281,0.089365,0.052568,0.020290,0.032610,-0.064981,-0.028197,-0.014773,0.011036,0.006987,0.030201,0.013792,0.012462,0.006991,0.050252,0.004642,0.006306,0.009897,0.039812,0.006524,0.021292,0.047716,0.022455,0.176242,0.041365,0.015863,0.414704,0.002816,0.151386,0.876650,0.345211,0.354350,0.230683,0.240341,0.183327,0.181366,0.180583,0.158829,0.164753,0.159579,0.147163,0.139773,0.009998,0.008037,0.021500,0.012046,0.008810,0.006939,0.034988,0.005642,0.005137,0.008117,0.024221,0.007024,0.008970,not_snore
0.189618,0.020457,3.059254,0.303913,0.275558,1.438149,0.005248,0.351705,-24.413622,1.543669,-0.105227,-0.193009,-0.158362,0.078209,0.102270,0.040275,-0.028878,0.037848,-0.058712,0.001104,-0.001815,0.010767,0.006428,0.034276,0.010455,0.012153,0.010233,0.047350,0.003971,0.006967,0.009166,0.037490,0.005636,0.020221,0.060688,0.030157,0.278714,0.053357,0.021993,0.504710,0.002808,0.179958,1.109915,0.410355,0.428564,0.312789,0.287138,0.237163,0.213688,0.186423,0.156553,0.179282,0.171367,0.154318,0.161862,0.010191,0.008645,0.023980,0.009845,0.007917,0.009134,0.034247,0.004991,0.007384,0.006453,0.026043,0.005858,0.008361,not_snore
0.198333,0.011856,3.096325,0.307931,0.278608,1.469672,0.004883,0.361679,-24.652167,1.519781,-0.088419,-0.098011,-0.092845,0.069013,0.068803,0.055072,0.005585,-0.013315,-0.071710,0.000896,-0.009647,0.013586,0.007194,0.033292,0.010528,0.013126,0.007021,0.050433,0.003224,0.006155,0.008853,0.036636,0.005046,0.020424,0.066689,0.015998,0.156297,0.052905,0.018106,0.504521,0.002464,0.186415,0.856713,0.412750,0.355818,0.272247,0.229994,0.203636,0.203018,0.183865,0.173349,0.165583,0.178430,0.141393,0.145776,0.011524,0.009222,0.017342,0.010413,0.008890,0.007644,0.034328,0.003295,0.005234,0.007492,0.024201,0.004365,0.007223,not_snore
0.191597,0.017309,3.131574,0.304592,0.278086,1.439869,0.005395,0.346080,-24.465097,1.518859,-0.132899,-0.159297,-0.076007,0.093571,0.116774,0.093811,-0.036854,-0.016917,-0.038141,0.045179,-0.000180,0.013030,0.007933,0.031873,0.012791,0.014054,0.011357,0.050291,0.002886,0.006303,0.010251,0.031290,0.006579,0.021504,0.061446,0.022041,0.140079,0.047242,0.016581,0.501397,0.003112,0.169426,0.870682,0.391749,0.372623,0.283402,0.228010,0.208055,0.199409,0.178706,0.169037,0.178089,0.189463,0.158186,0.133318,0.015644,0.009621,0.021644,0.013844,0.011696,0.011111,0.033612,0.002197,0.006929,0.009810,0.023412,0.008180,0.008845,not_snore
0.185031,0.031958,3.007930,0.285056,0.260124,1.363865,0.007264,0.315197,-23.582819,1.569599,-0.163597,-0.240435,-0.269673,-0.033800,0.102042,0.081715,-0.011808,0.067850,-0.069039,0.011344,-0.021823,0.011045,0.011602,0.029046,0.011528,0.012581,0.007356,0.033469,0.004092,0.009051,0.010096,0.028135,0.007485,0.018180,0.088273,0.042510,0.300613,0.072763,0.028275,0.642699,0.003811,0.211384,1.388307,0.529369,0.542144,0.360049,0.344416,0.292795,0.226682,0.202525,0.203434,0.189192,0.183139,0.177405,0.166119,0.011171,0.016673,0.021014,0.011940,0.012542,0.007302,0.029660,0.005089,0.010219,0.009961,0.025717,0.010120,0.007901,not_snore
0.198713,0.015262,3.085984,0.305092,0.273459,1.479400,0.004986,0.364535,-24.444891,1.486509,-0.056271,-0.072477,-0.060140,0.003958,0.084417,0.061731,-0.033969,0.022436,-0.057692,-0.008294,-0.031174,0.015341,0.006839,0.029611,0.012530,0.012293,0.009269,0.050313,0.003180,0.006404,0.007048,0.035125,0.008236,0.021537,0.068660,0.021387,0.218080,0.060493,0.024727,0.511756,0.002745,0.190471,1.185496,0.466410,0.541376,0.329271,0.288517,0.202354,0.216432,0.192269,0.223667,0.185072,0.173953,0.160052,0.133924,0.015777,0.009256,0.021460,0.013166,0.009760,0.011232,0.038793,0.003480,0.007233,0.005388,0.026368,0.010119,0.009025,not_snore
0.209253,0.011660,3.111993,0.313904,0.277712,1.584575,0.004573,0.390607,-24.644150,1.386922,-0.036289,0.004547,-0.050084,0.041480,0.097419,0.045419,-0.034433,0.032532,-0.080767,-0.005685,-0.010658,0.012705,0.005446,0.030597,0.010504,0.012444,0.007132,0.051354,0.003253,0.006173,0.009098,0.038215,0.004698,0.021055,0.064032,0.015651,0.150630,0.050435,0.020390,0.459962,0.002347,0.173779,1.085305,0.408983,0.423089,0.268255,0.237586,0.180036,0.193847,0.195366,0.174994,0.182451,0.180407,0.152794,0.153784,0.013015,0.006701,0.021353,0.010287,0.008416,0.006161,0.040726,0.003632,0.006913,0.007873,0.025817,0.004028,0.009092,not_snore
0.191167,0.012225,3.081868,0.298675,0.271495,1.463873,0.005006,0.346894,-24.545903,1.410684,-0.082822,-0.100718,-0.110295,0.077399,0.171257,0.089790,-0.045430,0.045380,-0.086096,-0.017152,-0.018600,0.015420,0.006429,0.031237,0.010807,0.012151,0.007601,0.050432,0.003511,0.005348,0.008437,0.036369,0.006398,0.020985,0.058077,0.016510,0.201986,0.047354,0.021829,0.467004,0.002528,0.171497,1.022481,0.390391,0.472843,0.306950,0.273148,0.214589,0.213304,0.190202,0.216997,0.183121,0.157982,0.163011,0.147464,0.015678,0.009059,0.023039,0.009955,0.010300,0.007609,0.036095,0.004274,0.004628,0.005817,0.027834,0.006925,0.008953,not_snore
0.193041,0.012260,3.094653,0.301579,0.272646,1.484699,0.005015,0.345000,-24.574233,1.432274,-0.265964,-0.057523,-0.026445,0.030958,0.179019,0.053249,-0.118407,0.070016,-0.025898,-0.042055,0.009886,0.010098,0.005613,0.030548,0.011528,0.012387,0.008220,0.051959,0.005493,0.007431,0.007505,0.036005,0.004779,0.021117,0.058341,0.014265,0.189159,0.050976,0.020719,0.439662,0.002644,0.168282,0.957269,0.319499,0.505187,0.243521,0.267333,0.204170,0.216048,0.165560,0.222174,0.192957,0.162984,0.142498,0.140771,0.008692,0.007641,0.019186,0.010974,0.008252,0.007863,0.036116,0.008075,0.006878,0.005922,0.026879,0.005507,0.007836,not_snore
0.180026,0.016254,3.030305,0.280940,0.264886,1.339808,0.005966,0.290068,-24.188571,1.616652,-0.447164,-0.141834,-0.042965,0.005704,0.209599,0.164219,-0.148783,-0.004834,0.024622,-0.058508,-0.050088,0.014222,0.006936,0.028828,0.014544,0.013487,0.007664,0.040409,0.005570,0.005381,0.006320,0.031464,0.006146,0.018310,0.058195,0.016654,0.229328,0.051757,0.022132,0.426148,0.003191,0.156436,1.040411,0.363929,0.516074,0.307546,0.294306,0.184821,0.232257,0.153658,0.201100,0.157242,0.160696,0.132867,0.146241,0.014851,0.008164,0.020171,0.013770,0.009768,0.006394,0.029238,0.006970,0.004560,0.004792,0.024854,0.006291,0.006631,not_snore
0.190578,0.015842,3.083001,0.296605,0.274293,1.386484,0.006231,0.329379,-24.347042,1.614969,-0.168456,-0.018528,-0.142680,-0.060096,0.120102,0.082939,-0.118661,0.048568,-0.015958,-0.077853,-0.008240,0.012375,0.010798,0.029720,0.013337,0.014007,0.008607,0.047665,0.004501,0.005870,0.008938,0.034929,0.005507,0.021233,0.072978,0.018314,0.194075,0.062489,0.024043,0.504860,0.003562,0.197081,1.018803,0.408602,0.516311,0.284616,0.286969,0.208902,0.240924,0.182821,0.184552,0.196183,0.165855,0.162414,0.175093,0.012833,0.017125,0.020420,0.013774,0.011288,0.009222,0.037145,0.007230,0.005857,0.009435,0.027129,0.006388,0.008755,not_snore
0.172392,0.018654,3.070206,0.287900,0.271622,1.227136,0.006230,0.285409,-24.303236,1.632186,-0.243831,-0.204570,-0.261823,-0.023599,0.207768,0.082405,-0.117003,0.042584,0.007739,0.023753,0.017906,0.012118,0.008169,0.024650,0.010794,0.015867,0.007304,0.044905,0.005722,0.009197,0.007821,0.039741,0.004664,0.021200,0.061454,0.022243,0.168482,0.050353,0.021456,0.450564,0.003266,0.169299,0.899840,0.360039,0.455764,0.239137,0.244130,0.187738,0.237770,0.182976,0.199803,0.165462,0.150055,0.130642,0.133966,0.011363,0.009907,0.015778,0.011526,0.012794,0.006962,0.029745,0.009359,0.008569,0.006203,0.024518,0.004956,0.006599,not_snore
0.208947,0.007028,3.125485,0.322195,0.283036,1.561546,0.004713,0.395138,-25.082637,1.423609,0.034832,-0.007233,-0.066542,0.050268,0.098834,0.057491,-0.028912,0.003159,-0.009157,0.004348,0.010200,0.012453,0.004383,0.030777,0.009434,0.014168,0.006756,0.053167,0.002647,0.005002,0.008694,0.043526,0.005636,0.021658,0.061630,0.008064,0.137055,0.043562,0.011389,0.516714,0.002730,0.171774,0.593076,0.348046,0.278794,0.243126,0.237706,0.161934,0.162208,0.159117,0.138845,0.148183,0.149154,0.143219,0.143312,0.012836,0.004958,0.019441,0.008127,0.012973,0.005217,0.032894,0.002695,0.004146,0.007095,0.028221,0.007534,0.007866,not_snore
0.212988,0.011041,3.130880,0.312062,0.273937,1.460992,0.005243,0.366886,-24.606162,1.590411,-0.085554,-0.074725,-0.105019,-0.033551,0.169506,0.104176,-0.101893,0.012189,-0.009287,-0.045986,-0.014035,0.010272,0.009928,0.029128,0.011141,0.013195,0.008620,0.040325,0.002829,0.005954,0.007423,0.035536,0.003589,0.018824,0.087625,0.012867,0.147238,0.063483,0.019488,0.598551,0.002836,0.193437,0.853725,0.438326,0.408361,0.252329,0.249336,0.205114,0.207127,0.191029,0.198861,0.162477,0.153202,0.157182,0.135139,0.010342,0.013377,0.017809,0.012324,0.009165,0.009388,0.030595,0.003040,0.005037,0.006533,0.026302,0.003242,0.008212,not_snore
0.185330,0.008374,3.161073,0.306143,0.280213,1.420365,0.004746,0.342581,-24.898827,1.459566,-0.072941,-0.118678,-0.113236,0.015421,0.092358,0.055106,-0.072402,-0.013204,-0.011529,0.008722,0.039571,0.010696,0.003631,0.028196,0.014313,0.015749,0.009769,0.057163,0.003690,0.005893,0.008207,0.038938,0.005293,0.022639,0.046390,0.011670,0.146902,0.035285,0.014889,0.414735,0.002627,0.149643,0.672154,0.307132,0.370700,0.249114,0.213680,0.193300,0.208517,0.177698,0.183038,0.168372,0.153224,0.146211,0.130853,0.010031,0.003342,0.017666,0.013965,0.014534,0.010025,0.038407,0.004060,0.005173,0.006307,0.028268,0.004705,0.008598,not_snore
0.162373,0.039181,3.029775,0.270657,0.257140,1.277589,0.006447,0.280614,-23.605450,1.633632,-0.361250,-0.228217,-0.203220,-0.013961,0.207728,0.093439,-0.224595,0.049130,-0.028085,-0.028621,-0.034878,0.015433,0.009556,0.028455,0.014065,0.016301,0.012951,0.040939,0.006494,0.007598,0.007210,0.023182,0.006294,0.019791,0.059877,0.037596,0.238444,0.056170,0.025978,0.469991,0.003432,0.168119,1.163707,0.407282,0.530673,0.339168,0.319212,0.238271,0.245563,0.215930,0.232446,0.226347,0.189498,0.188888,0.203838,0.015675,0.012910,0.021183,0.015961,0.015276,0.017047,0.030804,0.008367,0.007368,0.006081,0.018960,0.007601,0.008948,not_snore
0.199820,0.010296,3.121228,0.313975,0.279772,1.493737,0.004636,0.372924,-24.744457,1.416486,-0.080510,-0.046490,-0.080247,0.071506,0.151385,0.057679,-0.093571,0.035724,0.009003,-0.010521,0.013313,0.012631,0.006320,0.029835,0.008317,0.011440,0.008794,0.053883,0.003371,0.005274,0.006798,0.042690,0.005007,0.022481,0.064028,0.010197,0.136592,0.043976,0.014924,0.466049,0.002225,0.172538,0.685003,0.301143,0.327419,0.237197,0.235889,0.185500,0.197476,0.178999,0.181080,0.167703,0.156873,0.145047,0.127252,0.011583,0.007596,0.020920,0.008924,0.007713,0.010237,0.036421,0.003470,0.004130,0.004217,0.029803,0.006193,0.008322,not_snore
0.212037,0.003023,3.175873,0.331174,0.287982,1.722420,0.003536,0.442480,-25.403945,1.216519,0.084376,0.106962,0.029546,0.097470,0.065402,0.059464,-0.043582,-0.016779,0.002799,0.040925,0.033406,0.009289,0.003470,0.034782,0.008869,0.012739,0.007794,0.069166,0.002386,0.004404,0.007654,0.043795,0.003854,0.024862,0.035594,0.001362,0.121356,0.020013,0.005702,0.369356,0.001927,0.117619,0.312964,0.194127,0.206164,0.185453,0.166672,0.153103,0.166747,0.163495,0.156766,0.149781,0.137581,0.141706,0.132046,0.007491,0.002763,0.025729,0.007892,0.007395,0.006124,0.040269,0.001551,0.003585,0.004527,0.027013,0.003187,0.009007,not_snore
0.197997,0.006160,3.129300,0.322379,0.285055,1.623024,0.003622,0.404307,-24.909156,1.338461,-0.034858,-0.035827,-0.095215,0.032196,0.116940,0.080836,0.004894,0.021069,0.022263,-0.007816,-0.031876,0.010665,0.004320,0.033738,0.007987,0.013357,0.006327,0.060198,0.003304,0.004584,0.008307,0.040842,0.005398,0.022116,0.037513,0.006704,0.218445,0.028094,0.008222,0.411922,0.001576,0.139460,0.696891,0.258624,0.301374,0.208568,0.190700,0.158086,0.175975,0.157917,0.165905,0.147002,0.136597,0.140120,0.132407,0.007068,0.003382,0.021441,0.006419,0.009128,0.004476,0.037849,0.003225,0.002877,0.005661,0.026985,0.005118,0.008964,not_snore
0.299028,0.015370,3.052781,0.397866,0.289673,2.118088,0.003162,0.596615,-24.732562,0.968152,0.157298,0.034240,0.068175,0.052401,0.061837,0.012844,0.011151,0.003536,0.004105,0.012997,0.014620,0.007012,0.002877,0.022216,0.006153,0.008519,0.005327,0.045198,0.002559,0.004007,0.006006,0.040999,0.003300,0.017683,0.075810,0.019617,0.311832,0.051626,0.014649,0.435483,0.001438,0.138566,0.853748,0.345095,0.278962,0.220364,0.196951,0.193188,0.160850,0.157232,0.144560,0.155619,0.135098,0.154763,0.134795,0.004765,0.002357,0.016099,0.004239,0.005379,0.004227,0.032040,0.002321,0.002578,0.003579,0.026060,0.002126,0.008604,not_snore
0.206856,0.020558,3.121311,0.311417,0.275645,1.593137,0.005327,0.395958,-24.270690,1.436236,-0.119900,-0.088433,-0.106758,0.079562,0.071466,0.044855,-0.044688,0.004241,0.011079,-0.012569,-0.027037,0.012644,0.009345,0.029598,0.009527,0.012157,0.010974,0.047975,0.004274,0.005424,0.009408,0.031483,0.004827,0.019792,0.063881,0.028645,0.180498,0.050259,0.019340,0.508745,0.003386,0.163913,0.950613,0.423529,0.382125,0.261027,0.264848,0.213948,0.190478,0.200227,0.194405,0.173672,0.173604,0.170320,0.145946,0.012053,0.013018,0.018961,0.008975,0.009811,0.013370,0.028403,0.005103,0.004190,0.007611,0.022565,0.004206,0.007152,not_snore
0.212234,0.003997,3.177310,0.329048,0.285685,1.723161,0.003461,0.439423,-25.427468,1.180742,0.108603,0.175424,0.045085,0.084514,0.065529,0.051523,-0.030258,-0.014432,0.003635,0.018215,0.003511,0.009584,0.003284,0.037965,0.007593,0.011376,0.006623,0.067729,0.002425,0.004339,0.007193,0.046978,0.003090,0.025249,0.038269,0.003110,0.089251,0.019633,0.007734,0.363597,0.001730,0.115528,0.356870,0.186116,0.215162,0.156224,0.156891,0.169951,0.168735,0.135556,0.167351,0.156660,0.147059,0.146698,0.138568,0.006981,0.002861,0.024506,0.005964,0.007187,0.005068,0.041496,0.002138,0.002948,0.004537,0.029257,0.001985,0.009183,not_snore
0.177328,0.032137,3.156232,0.306348,0.284309,1.440904,0.004022,0.334275,-22.714441,1.421347,0.190520,0.192035,0.011758,0.062108,-0.001281,0.037905,0.091699,0.025603,-0.024511,0.052446,-0.025967,0.013057,0.003315,0.072385,0.008332,0.011299,0.007542,0.066497,0.001715,0.005703,0.008228,0.040090,0.005291,0.031622,0.040071,0.018285,0.113447,0.024510,0.006223,0.389987,0.001907,0.121869,0.351180,0.212337,0.212910,0.173925,0.157968,0.161768,0.164629,0.152734,0.180589,0.175871,0.144346,0.182962,0.146026,0.008848,0.002737,0.056861,0.006767,0.006764,0.006231,0.037916,0.001302,0.004710,0.005758,0.023943,0.004824,0.014474,not_snore
0.187052,0.026278,3.223474,0.289583,0.263009,1.698507,0.003421,0.342958,-22.450975,1.245753,-0.011334,0.096952,-0.011225,0.215911,-0.058942,-0.124113,0.219966,0.078058,-0.212478,0.108363,-0.059369,0.015739,0.004400,0.035370,0.008488,0.012264,0.007320,0.056756,0.003457,0.006211,0.015572,0.032292,0.006741,0.020365,0.027832,0.006867,0.048198,0.017226,0.007575,0.262574,0.001015,0.078532,0.324989,0.204177,0.193578,0.183768,0.170555,0.157147,0.171759,0.169385,0.187206,0.194603,0.170921,0.160886,0.151039,0.009953,0.004296,0.021691,0.005916,0.008187,0.005387,0.029829,0.003772,0.006092,0.010389,0.017409,0.005205,0.006733,not_snore
0.172939,0.050845,3.237122,0.270755,0.247944,1.756335,0.003723,0.293839,-21.417048,1.085393,-0.020587,0.255723,0.108469,0.348310,-0.083905,-0.157367,0.360833,0.069826,-0.304548,0.209862,-0.084377,0.021161,0.004028,0.033002,0.006423,0.015315,0.006894,0.049375,0.002854,0.003875,0.016729,0.030898,0.007564,0.019119,0.023818,0.013211,0.042639,0.012243,0.007092,0.233554,0.001061,0.043002,0.366023,0.217735,0.192771,0.189096,0.184690,0.175741,0.170776,0.174440,0.170346,0.141036,0.152671,0.166307,0.147443,0.011581,0.003152,0.020893,0.005168,0.011073,0.005115,0.029218,0.003420,0.002945,0.012595,0.018245,0.005937,0.006683,not_snore
0.170565,0.015358,3.181583,0.282361,0.261495,1.523965,0.004775,0.282420,-23.549323,1.203266,0.041445,0.203969,0.021276,0.246467,0.052299,-0.026772,0.214153,0.045657,-0.147153,0.147368,0.010287,0.010783,0.003289,0.039501,0.005703,0.012698,0.007505,0.077459,0.002459,0.004886,0.011297,0.035374,0.007064,0.026967,0.026828,0.007189,0.080314,0.016693,0.012288,0.305179,0.001888,0.075963,0.533939,0.283894,0.232848,0.230345,0.207705,0.186315,0.193848,0.199486,0.207921,0.218747,0.198591,0.175002,0.169411,0.008043,0.003440,0.026568,0.003978,0.010039,0.008945,0.052059,0.002487,0.004267,0.010037,0.021286,0.009626,0.011924,not_snore
0.161946,0.011239,3.201210,0.274773,0.259485,1.460029,0.004575,0.277938,-23.856700,1.326746,-0.051125,0.181774,0.083748,0.300127,0.135701,-0.082324,-0.001156,0.117759,-0.104461,0.100513,0.092957,0.009982,0.003961,0.039869,0.008536,0.015576,0.009376,0.067330,0.004035,0.005052,0.012023,0.034443,0.004370,0.023488,0.031393,0.004675,0.096863,0.022718,0.011006,0.338809,0.001603,0.094599,0.475178,0.246583,0.250796,0.236262,0.231594,0.193081,0.168950,0.190451,0.190263,0.175708,0.189889,0.193396,0.190543,0.007733,0.004934,0.022348,0.007593,0.012898,0.007922,0.038939,0.004349,0.004395,0.008126,0.019427,0.003993,0.009190,not_snore
0.164273,0.032410,3.123344,0.297548,0.283775,1.307905,0.004329,0.286031,-22.910466,1.418656,0.225491,0.311877,0.064199,0.166693,0.149901,0.077808,0.095297,0.034151,-0.027974,0.064413,0.061236,0.008937,0.002129,0.060379,0.006906,0.014557,0.005177,0.094927,0.001814,0.003678,0.007632,0.048881,0.003154,0.034570,0.032391,0.011969,0.108710,0.017141,0.005065,0.315195,0.002093,0.097249,0.238617,0.186133,0.179504,0.166053,0.182081,0.163585,0.178709,0.167285,0.154539,0.148054,0.141825,0.136115,0.131293,0.006614,0.001339,0.035045,0.005813,0.010703,0.004727,0.054253,0.001695,0.003010,0.005095,0.031501,0.002458,0.011142,not_snore
0.162208,0.007743,3.144433,0.298585,0.279480,1.395950,0.004202,0.285216,-24.989244,1.153804,-0.060516,0.247090,0.063709,0.242586,0.081780,-0.008204,0.139140,0.095314,0.021491,0.124975,0.040333,0.007505,0.002519,0.039417,0.004860,0.006950,0.005378,0.130967,0.001967,0.003468,0.008783,0.043354,0.004411,0.040477,0.044519,0.004995,0.130337,0.023719,0.006726,0.444229,0.002092,0.119851,0.347920,0.280838,0.222431,0.192180,0.201031,0.158348,0.163208,0.163006,0.147615,0.149578,0.154207,0.156811,0.144185,0.006723,0.002515,0.025856,0.004237,0.004383,0.004622,0.068220,0.001927,0.002939,0.006221,0.031053,0.003226,0.016635,not_snore
0.175065,0.009715,3.151373,0.298484,0.275600,1.467795,0.004379,0.314567,-24.610523,1.301076,-0.042164,0.167823,-0.081639,0.112442,0.055268,-0.063789,0.058073,0.093341,-0.067184,0.037848,0.001560,0.009223,0.004249,0.034488,0.007388,0.011418,0.009306,0.092478,0.003728,0.005573,0.008134,0.037711,0.005567,0.030281,0.044027,0.010098,0.116582,0.033090,0.012244,0.417836,0.002391,0.134018,0.594685,0.282642,0.264179,0.245837,0.193363,0.176025,0.163335,0.179404,0.179879,0.157554,0.137403,0.157562,0.148473,0.007588,0.004424,0.021741,0.008305,0.008879,0.011634,0.055407,0.006079,0.005448,0.005417,0.024928,0.004830,0.012923,not_snore
0.181287,0.015966,3.176520,0.285230,0.262802,1.570028,0.003765,0.324333,-23.799040,1.307071,-0.112747,0.195383,0.034929,0.200778,0.093542,-0.117861,0.004636,0.185017,-0.065579,0.064639,0.068072,0.010346,0.003384,0.034199,0.010206,0.012392,0.007975,0.074934,0.005381,0.006591,0.011970,0.033363,0.004928,0.023962,0.041629,0.013222,0.092591,0.026186,0.011474,0.328490,0.001306,0.104108,0.527964,0.215424,0.260944,0.274329,0.203000,0.155421,0.166888,0.160817,0.148184,0.155902,0.192064,0.163153,0.165529,0.007726,0.002607,0.018965,0.008459,0.007494,0.006679,0.040803,0.005248,0.004363,0.007911,0.018117,0.004664,0.009394,not_snore
0.178118,0.015532,3.206103,0.277570,0.253856,1.651972,0.003761,0.323143,-23.180575,1.305114,-0.197364,0.083747,-0.038734,0.155970,0.014748,-0.111144,0.094265,0.160581,-0.157328,-0.006843,0.089175,0.013752,0.005151,0.027765,0.010244,0.013298,0.012424,0.035269,0.004424,0.008018,0.013841,0.028403,0.007346,0.014837,0.037559,0.009184,0.090325,0.030903,0.014392,0.315428,0.001176,0.110004,0.432791,0.275115,0.276436,0.238802,0.250203,0.180699,0.173849,0.191531,0.192038,0.182799,0.178991,0.163924,0.162432,0.008992,0.004962,0.015621,0.009175,0.007929,0.012968,0.017511,0.004192,0.007574,0.010332,0.015847,0.006286,0.005103,not_snore
0.209535,0.024049,3.171866,0.302095,0.262398,1.761047,0.004010,0.392386,-23.372708,1.186364,-0.174994,-0.009528,-0.079865,0.235161,-0.007637,-0.152979,0.097359,-0.013566,-0.175585,0.146026,0.025168,0.010868,0.004800,0.022622,0.008940,0.014547,0.012294,0.046285,0.003675,0.007513,0.011978,0.030592,0.005803,0.017046,0.047533,0.021001,0.136602,0.031667,0.013269,0.376092,0.001550,0.099416,0.647009,0.341323,0.263736,0.212199,0.235840,0.218853,0.184150,0.196123,0.178719,0.162424,0.183240,0.175532,0.141130,0.009755,0.003319,0.014421,0.006450,0.009316,0.010396,0.028154,0.003653,0.005721,0.009385,0.018017,0.004651,0.007005,not_snore
0.176414,0.030158,3.173691,0.296184,0.267628,1.520978,0.004711,0.323708,-23.475046,1.168294,-0.130046,0.007611,-0.037048,0.225143,-0.009078,-0.111145,0.262785,0.090355,-0.066377,0.150349,0.010669,0.005701,0.003273,0.075366,0.008184,0.010030,0.006211,0.051649,0.002749,0.005276,0.008800,0.045540,0.008140,0.031325,0.054206,0.028549,0.103446,0.041462,0.016790,0.459478,0.002273,0.150144,0.795241,0.398808,0.397837,0.338508,0.266615,0.256404,0.246977,0.206508,0.210107,0.207080,0.214135,0.196118,0.189021,0.004419,0.003045,0.066301,0.008775,0.008786,0.006769,0.046705,0.002901,0.005227,0.007201,0.029078,0.010801,0.017338,not_snore
0.199907,0.010260,3.180698,0.308013,0.273625,1.682903,0.004028,0.372023,-24.390793,1.178730,-0.140890,0.000818,0.023149,0.181901,0.064663,-0.048987,0.076965,0.021270,-0.092555,0.107361,0.011852,0.007355,0.003714,0.046340,0.008004,0.013907,0.007983,0.054652,0.003487,0.006324,0.007944,0.037825,0.004262,0.024432,0.050653,0.009091,0.103516,0.029866,0.012258,0.436538,0.002161,0.122228,0.637478,0.312838,0.331147,0.240661,0.196175,0.178564,0.178674,0.188069,0.200009,0.160195,0.166685,0.140223,0.149951,0.005883,0.003151,0.035093,0.006268,0.014467,0.007328,0.040173,0.003947,0.005295,0.005193,0.024621,0.003330,0.011926,not_snore
